asset,tf,family,donchian,ma_len,atr_k_entry,atr_k_trail,scale_in_layers,scale_in_gap_atr,partial_tp_r,partial_tp_frac,Sharpe,Sortino,Calmar,MaxDD,ProfitFactor,Ulcer,rsi_len,rsi_low_high,bb_len,bb_dev,mean_exit,max_layers,adx_len,adx_thr,vol_z_thr,hysteresis
GBPUSD,4h,V3_RS,,,,,,,,,1.5380721975624079,1.929336105947769,0.9921576548590212,0.050959866210708166,2.0456427212251467,13.0998598183164,,,,,,,14.0,18.0,0.0,1.0
GBPUSD,4h,V3_RS,,,,,,,,,1.440595183597805,1.8397416619485987,0.953211490341288,0.09016007258550585,1.5374748158514926,12.071575105051771,,,,,,,14.0,22.0,0.0,2.0
GBPUSD,4h,V3_RS,,,,,,,,,1.95968232760358,2.6069958987290773,1.1839535817997697,0.1475892457184537,1.9940176245841668,14.745942445768929,,,,,,,14.0,25.0,0.0,1.0
GBPUSD,4h,V3_RS,,,,,,,,,1.7029339227884854,2.117403133597266,1.4647021371690523,0.1463848268534637,2.076594066884369,11.967554412533396,,,,,,,14.0,25.0,0.5,2.0
GBPUSD,4h,V3_RS,,,,,,,,,1.635791783082472,2.043705207343548,1.1100553094708974,0.06720121421046009,1.9638239858010955,13.418483184936507,,,,,,,20.0,18.0,0.5,1.0
GBPUSD,4h,V3_RS,,,,,,,,,1.8801695975606427,2.097256538143464,1.6038733295147822,0.07663273685322676,2.009585656712161,9.760446503964403,,,,,,,20.0,22.0,0.0,2.0
GBPUSD,4h,V3_RS,,,,,,,,,1.5046230768377005,1.7873327387830875,1.2191571329086004,0.07552087846874939,1.3013725069416475,11.769836019014253,,,,,,,20.0,22.0,0.5,1.0
GBPUSD,4h,V3_RS,,,,,,,,,1.3176131821066894,1.5245393586808105,0.9889622269812022,0.06303575018780111,1.7082848807473905,11.564884956036813,,,,,,,20.0,25.0,0.0,1.0
USDJPY,1h,V3_TF,20.0,100.0,1.5,2.0,0.0,1.2,2.0,0.5,1.466645747536875,2.001971765136799,1.2611910692770854,0.1442713599133978,2.2926069896089105,11.132688744832487,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,200.0,1.5,3.0,3.0,1.0,2.0,0.5,1.2514076342793756,1.4063693433372193,1.1488559965553986,0.07083729369683878,2.1350356323526714,6.541515813381052,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,50.0,2.0,1.5,0.0,1.2,2.0,0.5,1.989785794100205,2.395400916628812,1.4699911512172572,0.11278563854978761,2.04923683560264,9.447641142912605,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,50.0,1.0,1.5,3.0,0.8,2.0,0.5,1.5325018877736132,1.922272080410679,0.8902774204209345,0.10474978068722221,2.436673669766291,13.184211585335689,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,50.0,2.0,2.0,3.0,0.8,2.0,0.33,1.5335615540157077,2.0277462631735386,1.3720077147475445,0.0680022150130246,2.2252803498384868,12.99519955321401,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,1.0,2.0,1.0,1.0,1.5,0.5,1.6808681735727335,1.9565818441206209,1.1280014652712307,0.14341098495424615,2.3340189569449485,13.678894590034302,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,200.0,1.5,2.0,3.0,1.0,1.5,0.33,1.437998205777538,1.6402134704394034,1.2467181142685428,0.08530337040237865,1.3769535666828736,11.284028157972607,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,1.5,1.5,2.0,0.8,2.0,0.5,1.687895218274973,2.032891138979518,1.2021230120379758,0.07550337266449446,1.8349262300677958,13.979501994267906,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,100.0,1.0,3.0,1.0,1.0,1.5,0.5,1.3021960557076995,1.515328084928894,1.0490392588743975,0.1232250227316628,2.1381378350254856,10.352925005843222,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,1.0,2.0,2.0,1.0,1.5,0.5,1.6434847874649854,2.065026071035844,1.1005094359802075,0.1397524173980697,1.7404730497701877,12.7558741918401,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,200.0,1.0,1.5,1.0,1.0,1.5,0.33,1.8229161228269852,2.4713180528198917,1.1636041196568265,0.06696147139698005,1.9228715440502904,9.602412982713066,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,100.0,1.5,3.0,0.0,0.8,2.0,0.5,1.9934250643054523,2.536031636716189,1.2300226357821766,0.05807150793601426,2.338291497967681,8.093691710628722,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,1.5,3.0,3.0,1.2,2.0,0.5,1.3447589893414462,1.678282293043251,1.3018043710869025,0.1463470042363787,1.8097536652209305,14.544539489571855,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,1.5,3.0,2.0,1.0,2.0,0.33,1.7383296991257666,1.979530488440806,1.1184483720742042,0.07722067236657959,1.5417164291815864,11.25665878806668,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,100.0,1.0,1.5,2.0,1.0,2.0,0.33,1.268908883526411,1.437600197236664,1.03009777885675,0.061380654546959935,2.2035826936467,6.021894866132719,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,200.0,1.5,1.5,2.0,0.8,1.5,0.33,1.4332637491885794,1.8399279392783816,1.0370121212565155,0.08147802340168256,2.2467175060928524,12.742363758952884,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,200.0,1.5,2.0,2.0,1.0,2.0,0.5,1.9164534067877992,2.4630258982921176,1.877714370727456,0.052565789687372716,2.225941402454869,13.796573680627134,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,100.0,1.0,1.5,0.0,1.0,2.0,0.33,1.5512325828291957,1.912010416306449,1.1208943190943723,0.06046889151815833,2.4870170518313035,5.114483168518747,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,100.0,2.0,1.5,0.0,1.0,2.0,0.5,1.9389122657910325,2.4742366518258776,1.7134650244365104,0.06195734215322029,2.081847452024466,5.909368816618105,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,200.0,1.0,1.5,0.0,1.0,2.0,0.5,1.824577062084296,2.347927268050874,1.4234239148354006,0.14951206319858745,1.404894854789438,12.640162845237246,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,50.0,1.5,3.0,2.0,1.0,2.0,0.33,1.8229300200685161,2.474928817121936,1.1318683775065996,0.09578425239949967,1.8340453796880407,13.944517695156268,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,200.0,1.5,3.0,2.0,1.2,1.5,0.5,1.4971018188093794,1.7985544368661113,1.1252578375356999,0.06703969541545672,2.2864869875087535,8.77941031025739,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,100.0,1.0,3.0,1.0,1.2,1.5,0.5,1.835512837869428,2.447830134269155,1.2930606430271063,0.07335489782084299,1.573385907517213,5.109625786032491,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,1.5,1.5,3.0,1.2,2.0,0.5,1.7959092644228594,2.196072817035263,0.9336144405171931,0.07635111777555798,2.3206754835167334,11.183779457162535,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,200.0,2.0,3.0,3.0,1.2,2.0,0.5,1.4689617658402618,1.9316531571891857,0.8977180798570426,0.07270030826135272,2.022020158622708,8.388321779047835,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,100.0,2.0,2.0,3.0,1.2,1.5,0.33,1.7323422561880157,2.4189360218968043,1.117437166803236,0.10898322424017509,1.7125134359291563,13.542545188365978,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,200.0,2.0,1.5,0.0,1.2,1.5,0.33,1.972615656103654,2.228069621303219,1.0028291622757128,0.09813511011597256,2.0096247584611118,7.918480441717866,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,50.0,1.0,2.0,1.0,0.8,2.0,0.33,1.8791513249004073,2.5156570349205767,1.2997231735257309,0.08561061917860427,1.60208288391824,12.208648532915372,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,1.0,2.0,0.0,0.8,2.0,0.5,1.813689768222034,2.4964344531561027,1.1800898393612969,0.12943675453422965,1.4495169987816698,6.386871247395359,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,100.0,1.5,3.0,1.0,1.2,1.5,0.5,1.453376496246042,1.752946832898325,0.9234237831196492,0.07604607549694448,2.4334522791076987,10.546284053842342,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,2.0,3.0,1.0,1.2,2.0,0.5,1.7973832796216445,2.0305474781250887,1.215320983104784,0.07072754893656359,1.8609487511534195,6.370791268105931,,,,,,,,,,
USDJPY,1h,V3_TF,60.0,50.0,1.5,1.5,2.0,1.0,2.0,0.5,1.6311538474201046,2.1868070142828424,0.8371748244255799,0.08496651540856999,2.2929519201869866,5.3602942161184375,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,200.0,2.0,3.0,2.0,1.0,1.5,0.33,1.5883151375208864,2.068213258196283,1.3876901002327222,0.08989352171945648,2.4643151084879946,8.999451860888936,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,50.0,2.0,1.5,2.0,0.8,1.5,0.5,1.4774435429898576,1.8806417265969546,1.3501447018713884,0.1397531352486242,1.6843567041430831,7.825203779582468,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,100.0,1.0,3.0,1.0,1.0,1.5,0.33,1.6419026451903886,1.8195943357799127,1.4293099272958558,0.052029818927132744,1.5173683562926858,6.917437041198601,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,50.0,2.0,1.5,0.0,0.8,1.5,0.33,1.3359736257353014,1.668032515276877,0.966505226934678,0.0894727861836874,1.8070905908060806,9.404490512924326,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,100.0,2.0,3.0,3.0,1.2,2.0,0.5,1.7011906786549298,2.320034689660479,1.324901665693579,0.05159111108442054,1.4736040928502683,8.107681808250458,,,,,,,,,,
USDJPY,1h,V3_TF,20.0,100.0,1.5,2.0,2.0,0.8,2.0,0.5,1.39416617084498,1.7690589812317195,0.8006777759325189,0.05142362575878126,1.4574397496025384,11.63863329190282,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,100.0,1.0,3.0,1.0,1.2,2.0,0.33,1.9931789033494058,2.45470463041719,1.135260115352591,0.12126524357370234,1.5734307802112242,9.231134773994008,,,,,,,,,,
USDJPY,1h,V3_TF,40.0,50.0,2.0,2.0,2.0,1.0,1.5,0.33,1.5434170799732032,2.152008116100534,1.022912530695833,0.10692872863097246,2.2587506651707656,14.794824246351064,,,,,,,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.3186147769022403,1.5162110659470998,1.0893777576013748,0.1357610435832859,1.8622267732160471,11.48001928026089,7.0,"[25, 75]",20.0,2.5,midband,0.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.7629052332282562,2.183522968773478,1.3882522256969956,0.08989398191747754,2.111501548177243,8.806862279895359,7.0,"[25, 75]",20.0,2.5,midband,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.9235765475634454,2.443245715195028,1.0353289453274406,0.0530806145227142,2.3312110300913966,13.88452415801829,7.0,"[25, 75]",20.0,2.5,sma,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.6850855923806345,2.1693157338433946,1.2658616799669646,0.06278376217138285,1.7286188805777798,7.8246562271239775,7.0,"[25, 75]",20.0,3.0,midband,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.4009962661030455,1.6629872508296641,1.1251329356528752,0.09032101304537861,2.129941424223107,11.589062437428856,7.0,"[20, 80]",20.0,2.0,sma,0.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.9863357168161184,2.498676961201496,1.5512435402540325,0.0645176025892724,2.3696282402792828,5.602199109973084,7.0,"[20, 80]",20.0,2.5,midband,2.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.6645002168712986,1.872421420636304,1.1124821446346345,0.08711311950413966,1.5827334881712052,8.143681393501936,7.0,"[20, 80]",20.0,3.0,midband,2.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.3738478020441098,1.744306981787078,1.3716727425491086,0.11056231489514641,1.3648712359110498,11.814163467213826,7.0,"[20, 80]",20.0,3.0,sma,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.6049324664617137,2.0675882472133043,1.5070221597983862,0.05623471024228719,2.0330096501443222,13.226027840769778,14.0,"[25, 75]",20.0,2.0,midband,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.4695020099752887,1.6596994757592791,0.9698157407338611,0.06251071403393896,2.0505252325780905,14.916316246180847,14.0,"[25, 75]",20.0,3.0,midband,2.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.4111980505294006,1.9327750893941291,1.2519048004533597,0.050381611439496,1.3784504804153583,11.402225601885288,14.0,"[25, 75]",20.0,3.0,sma,0.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.8546253216799258,2.5723175518081467,1.8089546519042565,0.06485988741643572,1.5544768314779045,12.664396694592368,14.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.6543209238615177,1.96150219618281,1.4708925664598094,0.06413281387721184,1.9584805482808896,9.484335661201797,14.0,"[25, 75]",20.0,3.0,sma,2.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.4695538300091369,1.6272211388148883,1.3671531684450666,0.09107967681504772,2.479419549475493,9.89323835988424,14.0,"[20, 80]",20.0,2.0,midband,0.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.4578136463452935,1.8236412564445192,0.9010520489115618,0.05355218501932779,2.035603428295344,14.936494219112022,14.0,"[20, 80]",20.0,2.5,midband,2.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.8250588086641084,2.055417704582658,1.0446656803405139,0.14863160553495625,1.9348404299423196,14.440973349789482,14.0,"[20, 80]",20.0,2.5,sma,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.8961186295594599,2.5161268449662133,1.5216971090485794,0.13251819137095705,2.170137687750695,12.119234772253717,14.0,"[20, 80]",20.0,3.0,midband,1.0,,,,
USDJPY,1h,V3_MR,,,,,,,,,1.5497093632771277,1.8231779730504463,0.9909879492708725,0.10891116547608991,1.3029877111697983,12.406561605386326,14.0,"[20, 80]",20.0,3.0,sma,0.0,,,,
USDJPY,1h,V3_RS,,,,,,,,,1.8579640736118788,2.4595175508669436,1.445322487884409,0.05842608009269928,1.715747159733867,13.611518499538366,,,,,,,14.0,22.0,0.5,2.0
USDJPY,1h,V3_RS,,,,,,,,,1.5908813578565706,2.219512425236306,0.9433530591046692,0.13429880394119942,2.1933751686791325,7.7531543312373605,,,,,,,14.0,22.0,0.5,3.0
USDJPY,1h,V3_RS,,,,,,,,,1.8382467565495995,2.532146178845221,1.176215042129011,0.054507186220222284,1.5654197147158557,9.922092516181872,,,,,,,14.0,25.0,0.5,3.0
USDJPY,1h,V3_RS,,,,,,,,,1.7711384234989302,2.115728129788061,1.1661314159585598,0.12065805703650562,1.3128709033500556,6.9899080462278365,,,,,,,20.0,18.0,0.5,3.0
USDJPY,1h,V3_RS,,,,,,,,,1.4655570391927897,1.7577601004506354,1.0629092994636264,0.1042260003891604,1.5412976851075764,5.774361157743957,,,,,,,20.0,22.0,0.0,3.0
USDJPY,1h,V3_RS,,,,,,,,,1.7722969833723252,2.116717454545417,1.180726880496357,0.13364364222481823,2.2616141655194104,11.606455945210442,,,,,,,20.0,25.0,0.0,1.0
USDJPY,1h,V3_RS,,,,,,,,,1.2940844627420791,1.4833314861919313,1.0765194937596079,0.1456852210641011,2.2557482282929726,11.271562892058903,,,,,,,20.0,25.0,0.0,2.0
USDJPY,1h,V3_RS,,,,,,,,,1.6459849938505244,2.173765807926603,0.9213281580807469,0.08314745954836461,2.257026674348711,5.868917918834466,,,,,,,20.0,25.0,0.5,2.0
USDJPY,4h,V3_TF,60.0,100.0,1.0,2.0,0.0,0.8,2.0,0.5,1.607026232565401,2.0767381306872834,1.039395551758799,0.06629735952659313,2.1387353935487012,14.8144602424544,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,100.0,1.0,1.5,0.0,1.0,2.0,0.33,1.9179602721028817,2.2127118631144924,1.6650185496838876,0.13693855485761336,2.057153403294395,7.021304159425206,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,50.0,2.0,1.5,2.0,0.8,1.5,0.5,1.5095303576608008,1.8990091514865814,1.0106411289977417,0.09904565829230881,2.4404300814651547,12.075221460840595,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,50.0,2.0,1.5,2.0,0.8,1.5,0.33,1.9131870520108083,2.5192325041254557,1.4839542454445924,0.11339105232823879,2.071382747358484,9.221621988529686,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,1.5,2.0,2.0,1.2,1.5,0.33,1.2865934657877869,1.7957644924449452,0.8762218652817825,0.055881027116794636,2.2052927835136544,13.737210016117395,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,100.0,2.0,2.0,2.0,1.0,1.5,0.33,1.4304629529524815,1.6178006189402405,1.091769621078793,0.06519648264046203,1.5955996635338985,6.177437785058287,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,200.0,1.0,3.0,2.0,1.2,2.0,0.33,1.5758650296468917,1.9540515657695472,1.5015481787568354,0.08145441543311346,2.1481348615178444,13.850889563483737,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,200.0,1.0,2.0,3.0,1.0,1.5,0.5,1.6293393245250047,1.9597746661382505,1.4646321571527119,0.054162470317016,1.8438532033785233,11.591312065519713,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,100.0,2.0,3.0,1.0,1.0,1.5,0.5,1.6104241428582817,1.9139489096088012,0.9051848555093872,0.13505735173840966,2.48411242273597,14.269076244131186,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,50.0,1.5,2.0,0.0,1.2,2.0,0.33,1.386178941458937,1.5275376522819448,0.9790144323271709,0.10187220022138305,1.6985406921566855,8.079381600183174,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,200.0,2.0,2.0,2.0,1.0,2.0,0.5,1.4465639059456432,1.8547414802896511,0.9215789255211578,0.12555167421609614,2.449119369838243,12.087346605727951,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,100.0,1.0,2.0,0.0,1.2,2.0,0.33,1.8568860663737372,2.408021500367772,1.856362462583794,0.1497404400334642,1.320428238964861,12.812309337774973,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,100.0,1.0,3.0,3.0,0.8,2.0,0.5,1.2802885471265892,1.7222516408752055,1.125609517553858,0.10244032539831423,1.7482790622957953,5.557194975273349,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,200.0,1.0,3.0,0.0,1.2,1.5,0.5,1.5650780374737185,2.05959311851156,0.9114457832956943,0.05164201950544276,2.3584859061854884,6.334840731070233,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,50.0,1.5,2.0,0.0,1.2,1.5,0.33,1.9410987890984803,2.460760636504772,1.8642387136465994,0.06463569907595684,1.4450085614171486,10.91312138248749,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,50.0,2.0,3.0,1.0,1.0,2.0,0.5,1.3283067202416659,1.8576826944881746,1.024726007769662,0.1306679179615946,1.931415828156715,9.945929910318748,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,2.0,1.5,0.0,0.8,2.0,0.33,1.402783434918119,1.5720233638161378,0.8453963273150102,0.13051793621181623,1.948159680666939,11.546954877082003,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,100.0,1.0,1.5,0.0,0.8,2.0,0.5,1.8437684154943266,2.1943554084935553,1.678901757815892,0.07597769146087237,1.5338835058225642,13.923387373830511,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,50.0,1.0,2.0,3.0,1.2,2.0,0.33,1.8610492966329213,2.359248356006391,1.6249965634578492,0.14273077341007934,1.8250496561938039,7.865899500388586,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,1.0,3.0,1.0,1.0,1.5,0.5,1.4379556299812517,1.9302833836764244,1.3064954767286832,0.10621399939795802,1.8891485286481484,10.316226720440401,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,2.0,2.0,2.0,1.2,1.5,0.33,1.7803247574922314,2.300157870532961,1.5444700480331763,0.1096607833964737,1.544513943901305,12.842363526095777,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,100.0,1.5,2.0,3.0,0.8,2.0,0.33,1.7758319522547583,1.9979768762183125,1.6037680973798318,0.08698696807884168,1.4963726380512918,7.633627784075861,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,50.0,2.0,1.5,1.0,1.0,2.0,0.5,1.595611984365918,1.8623821659633846,1.2367361224929916,0.1459932640436259,1.451169113120086,5.371521511447927,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,100.0,2.0,3.0,2.0,1.2,2.0,0.5,1.3891423470008357,1.567049567958971,1.08476911032593,0.1260220035180139,1.9269980637128548,7.7308013323889915,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,100.0,2.0,1.5,2.0,1.2,2.0,0.33,1.236861311709504,1.521389155227948,0.8452877662418273,0.09670070316736773,1.4225225170527598,11.35224467343116,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,100.0,2.0,1.5,1.0,1.2,1.5,0.33,1.7899477926745808,2.105817478020025,1.7570024383769522,0.10861931400481245,1.4189535021750717,14.272711430321076,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,200.0,1.0,2.0,3.0,1.2,2.0,0.33,1.4047448814248842,1.631015671888937,1.341798159991161,0.08932879246554866,2.164817262135582,8.03426042258233,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,50.0,1.0,2.0,1.0,1.0,2.0,0.5,1.6050883323655611,1.9111009100860898,0.9845132202801753,0.14047927204692603,2.0119561962102477,14.3654022581344,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,100.0,1.0,2.0,3.0,0.8,1.5,0.5,1.7607152619372815,2.020408664884136,1.3984410408445764,0.13595295682040034,1.613125764041406,7.6158774956778235,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,100.0,1.0,1.5,1.0,1.2,2.0,0.33,1.6017344364639192,2.21080394006226,1.4143477387920316,0.08836820192761417,2.385467386290881,10.6258084090336,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,200.0,1.0,3.0,1.0,1.2,1.5,0.33,1.6418460899398477,1.9434066303708064,0.8823873582581674,0.067119608137535,2.350050456386784,11.126972303154748,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,50.0,2.0,2.0,3.0,0.8,1.5,0.5,1.3156099182437835,1.5265864957343342,1.1986170968146204,0.11648089945912106,1.4055197319201405,8.534658115181504,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,1.5,2.0,0.0,0.8,2.0,0.33,1.5130978035083622,1.8178749617629797,1.3397804802617361,0.050894965671042014,1.582985605304101,8.852619806593438,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,50.0,1.0,2.0,2.0,1.2,2.0,0.33,1.6493838956892946,2.182698215510105,1.2132840030111973,0.11858545746279621,1.4164930236824045,8.865422189811246,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,200.0,1.0,3.0,1.0,0.8,2.0,0.33,1.3172989117362206,1.5544556862470302,0.8396986966208851,0.09760101736370991,1.3845594162268289,6.734923724125915,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,50.0,1.5,3.0,2.0,1.2,1.5,0.33,1.2773425658351152,1.7364718110417225,0.9353585374037813,0.09957339782085749,2.284866077726025,13.93917771586918,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,100.0,1.0,1.5,2.0,1.0,2.0,0.33,1.682820420769291,2.2615669037591317,1.1023410984303907,0.10308553020710101,1.9408971695586619,13.682717156008284,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,1.5,3.0,0.0,0.8,2.0,0.33,1.737598913895794,2.08988654182678,0.9099577902490017,0.07826340807344244,1.7317067333039267,7.58560648657352,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,50.0,1.5,2.0,2.0,1.0,1.5,0.33,1.8682459264671682,2.0583227840145244,1.8376520231060858,0.06251106321488079,2.4068055022585946,8.953991643160078,,,,,,,,,,
USDJPY,4h,V3_TF,40.0,100.0,2.0,1.5,3.0,1.2,1.5,0.5,1.5820882724392353,1.987061360018948,0.9339614587285944,0.09400394395059578,1.574618568763003,11.704027571854457,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,50.0,2.0,2.0,3.0,1.0,2.0,0.5,1.6458731908007491,2.2273598314846885,1.074547859124068,0.1310664833668561,1.3027484432517111,5.158063784943197,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,1.5,1.5,0.0,1.2,1.5,0.5,1.7730557859028202,2.1128119862688095,1.3698321239666609,0.11067382973149341,2.463383604862732,6.800517504665043,,,,,,,,,,
USDJPY,4h,V3_TF,20.0,200.0,2.0,3.0,2.0,1.0,2.0,0.33,1.4125238349143179,1.6113628211922122,0.9778696663631002,0.06023377880251577,2.141154933689797,8.03587615349113,,,,,,,,,,
USDJPY,4h,V3_TF,60.0,200.0,2.0,2.0,0.0,1.2,1.5,0.5,1.8301183585732788,2.1408060135326914,1.1099802717620275,0.09000992354157733,2.402938675350266,13.469601220966162,,,,,,,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.9902501497031295,2.2455904942498117,1.7859469198367048,0.08730928385348652,2.4430215009156173,13.588377213491329,7.0,"[25, 75]",20.0,2.5,midband,2.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.773495258388942,2.123395976440292,1.3548059673908308,0.13891960252352614,1.5567339473677468,14.966445919383759,7.0,"[25, 75]",20.0,3.0,sma,0.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.614289851244433,1.8131573780658456,1.2955188677168186,0.06667605453485777,2.290314263810016,7.512778578961454,7.0,"[20, 80]",20.0,2.5,midband,0.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.6382217586924885,2.227037829980736,1.1945673741014349,0.12059191384876751,2.4406120132548033,5.624054821034186,14.0,"[25, 75]",20.0,2.0,midband,0.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.6726738100648801,2.0955734857640667,1.342350859338732,0.08728983664653019,2.3467842409587116,6.280802100784245,14.0,"[25, 75]",20.0,2.0,sma,1.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.9292597366160233,2.569286698436984,1.9269057171563437,0.0549497092114843,2.285937445117256,8.740258024196917,14.0,"[25, 75]",20.0,2.5,midband,0.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.5361363377837371,2.149297268374074,1.334667247625162,0.06393020498185545,1.959172316025826,9.756886432199437,14.0,"[25, 75]",20.0,2.5,sma,0.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.276602310353204,1.4153420349774648,0.9264005113937315,0.09504233950210264,1.3603648320496777,11.50681575913806,14.0,"[25, 75]",20.0,2.5,sma,2.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.4014069401165663,1.762445156485612,1.3448058570355497,0.06635092827951788,2.0247154839805837,10.67851535761784,14.0,"[25, 75]",20.0,3.0,midband,1.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.529539090455637,2.0796698427856497,1.3716116848162392,0.1442926065080224,1.6807565136218048,8.756798339415298,14.0,"[25, 75]",20.0,3.0,sma,2.0,,,,
USDJPY,4h,V3_MR,,,,,,,,,1.9762921401366618,2.208962135433744,1.2737215842067817,0.0629997557339161,1.5950701951779895,5.808330738106813,14.0,"[20, 80]",20.0,2.0,midband,0.0,,,,
